Nit,Numero_Tx,Frecuencia_tx_mensual,Ultima_tx_dias
29988840,0,0.0,104
81504375,0,0.0,136
79642168,0,0.0,46
81932491,0,0.0,89
81796765,0,0.0,46
62704694,25,4.17,82
51708883,0,0.0,83
60055293,36,6.0,96
87435475,0,0.0,106
18152629,1,0.17,27
67675194,0,0.0,59
88482279,0,0.0,158
78123869,17,2.83,170
83459527,0,0.0,39
49862273,0,0.0,34
99153841,0,0.0,42
45115535,3,0.5,76
63898547,0,0.0,122
76249374,0,0.0,13
74475108,0,0.0,86
10253267,4,0.67,32
33789462,0,0.0,32
31829983,0,0.0,27
21901737,0,0.0,152
43552592,0,0.0,73
23980605,0,0.0,88
23691084,0,0.0,9
46196300,0,0.0,166
79268176,0,0.0,170
39703001,0,0.0,63
22999131,0,0.0,104
82694057,40,6.67,72
70650028,29,4.83,149
97844970,0,0.0,1
66475042,2,0.33,129
85570453,0,0.0,105
72632063,0,0.0,148
47697481,0,0.0,76
14921802,0,0.0,102
73242277,1,0.17,29
14957792,0,0.0,81
96143173,0,0.0,94
17301126,23,3.83,141
18867829,0,0.0,31
35453062,0,0.0,148
41090881,11,1.83,66
50380731,0,0.0,8
31042176,0,0.0,131
38177469,31,5.17,37
62377942,0,0.0,102
73312491,0,0.0,69
57287093,0,0.0,99
96085212,0,0.0,33
53486857,33,5.5,106
72779068,0,0.0,91
25242810,0,0.0,138
94508906,0,0.0,125
97667297,0,0.0,8
27817607,0,0.0,79
41081782,16,2.67,5
90191621,1,0.17,54
45334528,0,0.0,104
94336695,0,0.0,84
66972256,20,3.33,14
31124455,0,0.0,27
46640714,0,0.0,4
94683889,18,3.0,115
71339785,0,0.0,5
22250219,0,0.0,27
80903283,0,0.0,148
30068886,29,4.83,136
69039887,0,0.0,19
66451691,0,0.0,24
70417886,0,0.0,3
99494533,37,6.17,118
41398334,0,0.0,71
67910656,0,0.0,9
63087081,40,6.67,143
85366232,18,3.0,150
70101246,0,0.0,25
15590317,0,0.0,6
68488440,30,5.0,147
35451106,0,0.0,132
39572773,0,0.0,68
57678276,26,4.33,140
38770032,37,6.17,27
39356811,0,0.0,101
21281220,28,4.67,168
22298749,0,0.0,149
19743147,0,0.0,83
11399347,8,1.33,122
52201352,0,0.0,130
33280866,0,0.0,139
48540480,40,6.67,167
99755374,0,0.0,116
82275977,0,0.0,14
18273635,39,6.5,128
50630201,0,0.0,117
64887475,0,0.0,43
87294160,0,0.0,35
12714636,19,3.17,109
88069759,0,0.0,175
37796869,0,0.0,116
36317156,0,0.0,163
48913663,2,0.33,125
29627823,14,2.33,74
66832080,0,0.0,83
59618180,0,0.0,159
22765189,0,0.0,166
40935412,0,0.0,121
84795488,0,0.0,64
60794717,0,0.0,30
32538132,18,3.0,48
25818537,0,0.0,164
73466576,0,0.0,101
68845082,0,0.0,57
64583810,0,0.0,140
68564828,0,0.0,139
45831745,0,0.0,68
33820636,6,1.0,36
69666724,0,0.0,9
80091707,0,0.0,53
61815680,0,0.0,101
53878330,0,0.0,127
40623225,0,0.0,178
99796995,0,0.0,71
90177517,0,0.0,95
72450321,0,0.0,150
21524385,24,4.0,134
76239796,0,0.0,70
58131535,0,0.0,61
75893275,0,0.0,38
20755035,0,0.0,33
86065142,0,0.0,166
31980757,20,3.33,87
19655749,9,1.5,36
15404888,0,0.0,41
14281385,0,0.0,47
97085249,1,0.17,112
37710790,12,2.0,146
38915060,0,0.0,123
81840107,0,0.0,153
41065729,0,0.0,55
20230534,4,0.67,117
21238064,27,4.5,100
80461394,0,0.0,45
98367563,0,0.0,177
25555848,31,5.17,45
98562202,0,0.0,6
41833473,13,2.17,132
25554644,0,0.0,45
20409275,0,0.0,40
17577044,0,0.0,124
85463535,31,5.17,22
66083797,0,0.0,49
80261936,17,2.83,45
29729537,0,0.0,161
68520658,0,0.0,171
82459623,0,0.0,143
30719703,24,4.0,44
15160467,0,0.0,24
60246373,21,3.5,71
15707723,0,0.0,6
80806488,0,0.0,123
43975933,0,0.0,109
24506454,0,0.0,4
60185713,26,4.33,121
24073338,0,0.0,34
67629087,3,0.5,107
45109938,0,0.0,103
76669630,25,4.17,105
19466968,0,0.0,143
55782716,0,0.0,126
92881725,0,0.0,94
99936770,0,0.0,20
44607704,0,0.0,44
81658843,12,2.0,2
26811851,15,2.5,160
22185113,0,0.0,10
98401071,0,0.0,140
32965124,0,0.0,72
26674698,28,4.67,16
37274793,0,0.0,104
65046626,20,3.33,55
58551898,0,0.0,44
70424360,0,0.0,123
79328491,35,5.83,6
68632165,14,2.33,5
62652178,0,0.0,51
50697268,20,3.33,45
80335351,25,4.17,64
26231612,0,0.0,57
43091743,0,0.0,125
24144301,0,0.0,161
94090715,5,0.83,80
77125155,0,0.0,149
63324177,0,0.0,150
22804959,0,0.0,43
71428753,0,0.0,111
40233714,0,0.0,83
61474759,0,0.0,149
31471789,0,0.0,30
29662373,28,4.67,62
56145921,0,0.0,137
94440316,0,0.0,47
43632132,0,0.0,161
40206738,24,4.0,28
84271814,0,0.0,73
76943526,0,0.0,136
36161598,19,3.17,38
90850009,18,3.0,33
18359341,39,6.5,160
84396890,0,0.0,6
91997930,23,3.83,19
28679259,0,0.0,94
65143315,0,0.0,130
10714335,0,0.0,131
63374866,3,0.5,72
15788797,0,0.0,113
94763794,0,0.0,70
86738583,0,0.0,130
24988215,13,2.17,0
86957392,17,2.83,22
36740727,0,0.0,171
58865399,0,0.0,121
56327435,0,0.0,78
64465366,0,0.0,40
57178743,13,2.17,59
36434479,0,0.0,28
68276945,0,0.0,84
72871439,5,0.83,58
64047715,0,0.0,5
68582934,36,6.0,27
47277141,0,0.0,147
66206758,1,0.17,83
82683040,0,0.0,52
53334679,0,0.0,0
69012156,19,3.17,129
37922230,0,0.0,16
11951420,0,0.0,52
51068768,0,0.0,130
58287710,0,0.0,28
31995175,0,0.0,67
73508665,20,3.33,174
35753974,27,4.5,154
58980039,0,0.0,155
49220564,0,0.0,77
47111960,0,0.0,78
79699679,24,4.0,20
20336700,0,0.0,15
81593645,0,0.0,96
66527981,0,0.0,91
84835401,21,3.5,142
99082683,0,0.0,65
17961650,21,3.5,171
58273784,0,0.0,129
77973884,0,0.0,66
71457480,0,0.0,21
31147859,0,0.0,99
52237359,0,0.0,158
77480743,0,0.0,3
21344646,0,0.0,46
77037514,30,5.0,78
92147045,17,2.83,173
66472302,0,0.0,151
82023826,0,0.0,163
73452653,1,0.17,21
86979781,38,6.33,49
48931255,0,0.0,61
66463753,8,1.33,15
10299519,0,0.0,171
36915501,0,0.0,136
55461327,0,0.0,62
67825900,0,0.0,162
55741858,0,0.0,36
74420443,40,6.67,10
79883138,26,4.33,118
72234036,0,0.0,6
22426803,0,0.0,108
95379420,0,0.0,51
97715508,20,3.33,111
84005952,0,0.0,157
63833299,0,0.0,116
14131029,0,0.0,133
90214577,0,0.0,144
97162114,16,2.67,89
61038465,37,6.17,24
81193987,0,0.0,15
39019400,0,0.0,78
59349605,19,3.17,78
44162959,0,0.0,92
71443207,0,0.0,45
77166806,10,1.67,61
29932219,0,0.0,11
50992419,0,0.0,117
77747330,21,3.5,105
32711310,31,5.17,22
74372325,0,0.0,31
57999230,0,0.0,167
57071953,0,0.0,174
52580502,0,0.0,152
55939946,0,0.0,166
92674818,0,0.0,46
41323820,28,4.67,26
33101456,0,0.0,87
35729977,0,0.0,38
72225209,26,4.33,148
71158253,10,1.67,9
77906950,0,0.0,123
10542118,0,0.0,152
94452793,37,6.17,170
33801527,0,0.0,77
38913195,6,1.0,37
61809291,0,0.0,32
80886919,0,0.0,124
48148904,0,0.0,2
46134561,0,0.0,174
74534829,0,0.0,104
32275612,0,0.0,76
64793487,0,0.0,31
62902020,10,1.67,139
69962372,0,0.0,175
67964061,18,3.0,26
80630004,0,0.0,7
25984305,0,0.0,99
12941937,0,0.0,45
98417028,0,0.0,160
26424682,0,0.0,139
52317964,0,0.0,27
69009368,1,0.17,92
51604657,0,0.0,124
88814477,0,0.0,170
62340269,0,0.0,167
20086873,0,0.0,88
82049745,32,5.33,8
26019069,0,0.0,119
42521286,0,0.0,57
56389051,4,0.67,47
21685326,0,0.0,118
24960464,38,6.33,1
64705546,13,2.17,38
86930138,0,0.0,61
48304212,0,0.0,105
12414430,40,6.67,76
47539249,0,0.0,179
44901240,14,2.33,114
88002819,33,5.5,26
92625466,0,0.0,13
80387259,12,2.0,22
48239056,0,0.0,144
10067824,9,1.5,13
88486205,38,6.33,59
12453843,7,1.17,170
97677720,0,0.0,113
67427414,0,0.0,147
38039630,0,0.0,101
37204384,0,0.0,175
72713106,0,0.0,53
56659384,0,0.0,146
70370958,0,0.0,89
85160616,18,3.0,107
90085199,0,0.0,77
44604091,0,0.0,130
34906991,0,0.0,119
96040341,0,0.0,66
88225804,0,0.0,1
58709840,25,4.17,146
42683140,32,5.33,2
93550640,18,3.0,121
66838752,23,3.83,18
74014724,0,0.0,140
33196230,37,6.17,133
95275055,0,0.0,139
70445969,23,3.83,36
89085701,17,2.83,99
40530625,0,0.0,0
75225342,0,0.0,125
66591564,0,0.0,46
74580905,0,0.0,170
65734388,0,0.0,94
17212979,9,1.5,20
98155402,0,0.0,110
59329945,0,0.0,12
51896084,0,0.0,96
82230567,0,0.0,118
23842231,0,0.0,113
51860981,39,6.5,106
78514256,7,1.17,48
83352143,0,0.0,130
77901417,0,0.0,150
32102541,0,0.0,29
62054514,18,3.0,112
56187331,0,0.0,77
45646255,21,3.5,177
25594711,0,0.0,123
32448814,0,0.0,164
50467259,3,0.5,81
21642742,22,3.67,29
99909842,0,0.0,77
90671200,0,0.0,169
77415552,19,3.17,112
74989811,0,0.0,51
78584649,0,0.0,34
37277963,0,0.0,46
56287505,36,6.0,79
26525065,10,1.67,60
49309201,0,0.0,15
30005015,0,0.0,63
10819072,0,0.0,84
62766941,0,0.0,113
40421070,5,0.83,167
15010631,0,0.0,46
80518521,9,1.5,72
60968552,0,0.0,15
50172431,4,0.67,39
67940180,19,3.17,151
70284046,0,0.0,92
46592317,40,6.67,160
75816364,0,0.0,49
40243782,35,5.83,129
90146842,0,0.0,133
51674712,0,0.0,161
80813141,0,0.0,3
12843408,0,0.0,90
68326760,40,6.67,50
71969451,0,0.0,137
55393292,0,0.0,34
21114056,38,6.33,67
15069060,0,0.0,120
15108454,0,0.0,106
97583107,0,0.0,124
92431555,0,0.0,138
23715428,0,0.0,91
16248227,37,6.17,63
31208249,0,0.0,115
73382454,0,0.0,111
65688098,0,0.0,75
18364056,0,0.0,86
88969927,0,0.0,18
40269457,0,0.0,121
26527089,0,0.0,75
90446009,0,0.0,2
81304523,0,0.0,77
91895288,0,0.0,164
63012024,0,0.0,152
85168864,0,0.0,125
37475670,0,0.0,83
85219774,5,0.83,95
76278411,0,0.0,4
84705930,0,0.0,14
39570956,0,0.0,91
42553122,0,0.0,94
70478746,0,0.0,26
86735335,0,0.0,59
77732290,35,5.83,63
37847920,0,0.0,19
87595593,0,0.0,171
73701246,0,0.0,10
87135852,0,0.0,10
82969109,0,0.0,25
87531749,0,0.0,35
15979085,0,0.0,67
19937498,0,0.0,26
66615977,27,4.5,126
75009427,37,6.17,115
74898863,0,0.0,92
33533329,0,0.0,1
17145855,0,0.0,136
71019369,0,0.0,45
59809097,0,0.0,13
65992069,0,0.0,87
76203686,0,0.0,61
69203594,37,6.17,126
66258968,0,0.0,27
95743723,0,0.0,162
71130731,0,0.0,89
49032915,0,0.0,154
41782969,0,0.0,1
64766607,0,0.0,159
65911004,0,0.0,73
89250376,34,5.67,147
72714020,0,0.0,62
54057012,0,0.0,160
88195414,0,0.0,52
32394511,11,1.83,28
97099153,2,0.33,97
73084946,37,6.17,86
80033323,0,0.0,147
86511161,0,0.0,143
86616841,0,0.0,92
94884171,32,5.33,112
67938733,0,0.0,68
53608785,0,0.0,97
85512338,0,0.0,53
64354212,0,0.0,44
15205871,0,0.0,121
63805517,5,0.83,111
57476524,0,0.0,165
85545972,0,0.0,60
99328801,0,0.0,31
90214657,21,3.5,13
56917675,10,1.67,11
73188832,0,0.0,50
78686930,0,0.0,74
19276283,0,0.0,32
14455035,0,0.0,8
60821658,8,1.33,3
26449327,17,2.83,110
13257030,0,0.0,68
95849711,0,0.0,4
27481816,18,3.0,152
33152255,0,0.0,32
89593248,19,3.17,148
31555872,0,0.0,104
54137311,0,0.0,110
95409048,0,0.0,149
57006117,38,6.33,162
64480549,25,4.17,153
89778667,30,5.0,93
60813629,0,0.0,147
44279761,23,3.83,123
60364681,0,0.0,163
15244258,0,0.0,60
55488487,9,1.5,17
21639797,22,3.67,23
29572502,0,0.0,135
66289496,0,0.0,93
87459096,0,0.0,65
19102303,0,0.0,47
39085364,0,0.0,84
36500307,0,0.0,160
23772560,0,0.0,28
72046924,0,0.0,64
61696600,0,0.0,168
40029715,16,2.67,123
90422040,0,0.0,1
60179753,0,0.0,31
18791475,0,0.0,162
43240655,0,0.0,46
36036719,0,0.0,158
35173595,0,0.0,145
16456645,0,0.0,90
82977322,0,0.0,68
40077625,20,3.33,51
30838304,0,0.0,168
22152364,0,0.0,161
87936196,0,0.0,19
41465969,4,0.67,176
53310958,18,3.0,22
84659566,0,0.0,113
11574227,18,3.0,109
64149427,13,2.17,61
12230975,0,0.0,109
59144691,32,5.33,9
49329382,0,0.0,31
51239792,25,4.17,13
74631036,0,0.0,115
13042265,0,0.0,141
38514008,0,0.0,91
86084937,0,0.0,125
23386221,0,0.0,51
79071806,34,5.67,133
12213587,0,0.0,159
32855157,0,0.0,59
39406361,0,0.0,139
76795621,0,0.0,33
75911610,0,0.0,171
81925428,35,5.83,57
25407115,0,0.0,38
76974905,0,0.0,49
88871288,0,0.0,82
16415267,0,0.0,171
36073353,0,0.0,121
32110964,0,0.0,179
57637534,26,4.33,166
25528391,0,0.0,68
82973415,0,0.0,120
95455278,0,0.0,34
76571645,0,0.0,85
46997588,9,1.5,18
31413376,0,0.0,20
37076524,0,0.0,168
40300085,3,0.5,71
49026609,16,2.67,82
76673870,8,1.33,159
99334406,0,0.0,135
77613118,16,2.67,81
31902749,0,0.0,86
16759545,0,0.0,84
43499597,0,0.0,178
42493763,0,0.0,75
68894371,0,0.0,129
70894488,15,2.5,93
34313310,38,6.33,87
57792071,0,0.0,142
74927449,0,0.0,121
15783873,8,1.33,26
61194095,0,0.0,173
59622075,0,0.0,46
39698212,25,4.17,48
71140948,0,0.0,178
49813211,0,0.0,175
45655461,0,0.0,72
92683767,0,0.0,91
81911712,23,3.83,112
53720188,16,2.67,175
94966474,20,3.33,70
98835628,0,0.0,133
20534315,23,3.83,66
59063296,0,0.0,29
36131508,16,2.67,47
32405294,0,0.0,29
64515360,0,0.0,12
33953881,0,0.0,141
56659470,0,0.0,22
17913741,23,3.83,13
49119995,0,0.0,124
68803591,0,0.0,164
39407413,0,0.0,120
28737075,6,1.0,56
29980421,28,4.67,44
38863328,0,0.0,172
49867057,38,6.33,156
62721317,0,0.0,106
34149917,38,6.33,134
15822445,0,0.0,141
56716752,0,0.0,71
73493083,29,4.83,77
45030453,11,1.83,148
87419334,0,0.0,124
45142701,0,0.0,14
68833563,5,0.83,171
33432592,36,6.0,69
16962663,0,0.0,67
96531067,0,0.0,111
58068011,40,6.67,126
95070571,0,0.0,85
64402619,17,2.83,48
63230084,0,0.0,19
62412356,0,0.0,24
49986117,0,0.0,140
95022598,21,3.5,3
73682740,0,0.0,46
86394640,0,0.0,80
36287368,0,0.0,63
88399893,0,0.0,160
18469292,0,0.0,167
59359802,0,0.0,11
40375759,0,0.0,153
67293283,0,0.0,151
77574241,36,6.0,13
13931660,0,0.0,93
86560722,0,0.0,20
34586507,0,0.0,139
16703369,0,0.0,73
26749071,0,0.0,13
71819995,0,0.0,178
97059845,0,0.0,17
70257667,0,0.0,15
88494621,8,1.33,151
23737574,38,6.33,86
50231341,0,0.0,88
25571738,0,0.0,108
46637612,25,4.17,122
99648852,0,0.0,67
48540324,0,0.0,152
79768584,0,0.0,4
16891068,0,0.0,32
28935074,6,1.0,167
62569843,0,0.0,94
23553556,0,0.0,106
40429701,0,0.0,166
66407416,0,0.0,178
86545954,13,2.17,127
56006065,0,0.0,144
76498271,0,0.0,82
55823098,0,0.0,136
30787328,25,4.17,78
38658480,34,5.67,2
85662329,0,0.0,93
15476946,0,0.0,93
83983284,0,0.0,120
61374515,0,0.0,53
25212725,0,0.0,48
37424331,0,0.0,78
87781607,0,0.0,170
48892263,0,0.0,44
38075822,27,4.5,39
85380778,0,0.0,13
26336800,0,0.0,105
90149135,10,1.67,15
46845133,29,4.83,122
53407429,0,0.0,102
83564820,0,0.0,29
19946403,0,0.0,7
31994709,0,0.0,173
21176807,19,3.17,46
24447413,0,0.0,54
90865426,10,1.67,131
57174978,0,0.0,143
56122979,0,0.0,32
83149108,0,0.0,137
58494842,0,0.0,127
36040801,0,0.0,112
31953226,21,3.5,8
21712686,0,0.0,29
93848538,28,4.67,164
35457833,12,2.0,83
36357761,0,0.0,68
78644485,19,3.17,134
42591405,0,0.0,81
95858665,40,6.67,91
81416377,4,0.67,148
99325551,0,0.0,144
74426573,11,1.83,120
93738825,0,0.0,8
32004716,0,0.0,38
23616416,0,0.0,169
75030121,0,0.0,120
84075197,0,0.0,76
28249483,0,0.0,164
17835773,0,0.0,65
36754015,0,0.0,133
14773936,4,0.67,145
18130135,15,2.5,35
32221645,0,0.0,139
92405124,0,0.0,6
18597682,0,0.0,129
66673860,14,2.33,12
90168814,0,0.0,140
22217776,0,0.0,34
63239776,0,0.0,81
20037819,0,0.0,5
31418947,0,0.0,129
22492536,25,4.17,166
57758301,0,0.0,72
84970280,0,0.0,43
30814800,29,4.83,133
68374082,20,3.33,97
79390604,0,0.0,28
34737131,0,0.0,71
98117871,0,0.0,38
97414883,37,6.17,26
99898978,0,0.0,26
74563824,0,0.0,63
83491250,11,1.83,149
97503184,32,5.33,23
74840038,0,0.0,121
72590241,0,0.0,172
15075759,0,0.0,92
75483111,0,0.0,144
90696443,5,0.83,42
52750503,19,3.17,23
22425753,16,2.67,117
68526349,33,5.5,4
74930213,0,0.0,163
78698447,0,0.0,29
10670712,22,3.67,75
39871982,0,0.0,60
89551375,0,0.0,39
72196811,0,0.0,12
83207249,0,0.0,99
78901148,28,4.67,136
51157329,0,0.0,11
55068269,0,0.0,121
75576194,12,2.0,163
42945847,0,0.0,169
21250503,0,0.0,110
92917386,0,0.0,149
21967435,21,3.5,64
80134431,36,6.0,158
53712771,0,0.0,103
15394824,8,1.33,85
61585623,0,0.0,95
23704560,0,0.0,51
27425423,33,5.5,57
48502382,0,0.0,125
94888661,38,6.33,163
81188956,0,0.0,168
88018583,12,2.0,117
45883319,8,1.33,93
97104749,0,0.0,7
21499981,31,5.17,85
65737805,2,0.33,132
12114797,0,0.0,156
80719667,0,0.0,128
28159409,38,6.33,116
31808686,0,0.0,103
66077078,8,1.33,167
53677407,0,0.0,77
54954329,0,0.0,169
57771122,31,5.17,18
57098194,0,0.0,173
38533266,38,6.33,100
61480737,0,0.0,108
92169823,0,0.0,8
67716508,38,6.33,105
84062908,0,0.0,67
73120468,0,0.0,92
70937762,0,0.0,124
16103529,5,0.83,110
10106500,0,0.0,175
89503435,0,0.0,19
68266876,0,0.0,161
98381446,19,3.17,63
95863080,0,0.0,146
43799809,0,0.0,130
76011608,6,1.0,72
49349385,0,0.0,128
43536811,10,1.67,111
64870853,0,0.0,119
79043362,21,3.5,57
31567805,4,0.67,151
90430537,0,0.0,173
92050300,0,0.0,2
62276424,7,1.17,91
65778468,0,0.0,71
10835815,28,4.67,4
52860871,0,0.0,9
62254957,35,5.83,41
46422581,0,0.0,167
64601566,4,0.67,88
75674110,0,0.0,175
17617130,0,0.0,21
39591801,6,1.0,115
19696591,21,3.5,70
33519429,0,0.0,97
48187423,0,0.0,178
59912982,0,0.0,18
91231645,0,0.0,132
54971227,0,0.0,81
39107514,5,0.83,43
39288091,0,0.0,127
26277719,0,0.0,89
12874726,26,4.33,43
28482801,0,0.0,150
53453230,25,4.17,0
85524606,0,0.0,106
57907733,16,2.67,0
87475996,0,0.0,127
45868713,39,6.5,55
81556275,21,3.5,154
91131822,0,0.0,104
53554121,0,0.0,40
34840955,0,0.0,160
40527607,0,0.0,14
35332385,35,5.83,90
95216437,12,2.0,156
24859160,0,0.0,81
89490937,0,0.0,4
78977428,34,5.67,68
63050100,0,0.0,76
89695430,0,0.0,168
72371084,0,0.0,164
78984300,0,0.0,165
72520086,0,0.0,56
28781332,22,3.67,27
64177285,3,0.5,50
35883303,0,0.0,112
94980913,30,5.0,49
82457610,0,0.0,107
92722419,6,1.0,104
57440479,0,0.0,149
40298442,0,0.0,112
99935703,15,2.5,140
47541070,0,0.0,121
24846056,38,6.33,64
45136034,25,4.17,28
20856304,0,0.0,111
68987874,0,0.0,78
60397672,0,0.0,7
13196702,0,0.0,150
54307958,0,0.0,118
85856982,0,0.0,54
98119598,7,1.17,164
98697856,0,0.0,141
52716540,38,6.33,131
48109113,0,0.0,47
31160585,0,0.0,154
41089287,0,0.0,174
83684329,0,0.0,127
34322428,0,0.0,129
51393817,0,0.0,174
31014546,0,0.0,137
34522880,16,2.67,168
90766127,3,0.5,166
10946584,29,4.83,22
82028951,0,0.0,19
88463197,0,0.0,44
27317188,0,0.0,114
56685634,33,5.5,170
93453343,0,0.0,26
35558672,0,0.0,169
28319882,0,0.0,136
65580837,7,1.17,82
40755523,0,0.0,107
92643686,0,0.0,23
71873810,0,0.0,104
13267568,31,5.17,131
59011600,0,0.0,85
51901312,0,0.0,116
68301953,0,0.0,73
57087075,0,0.0,145
41988076,0,0.0,99
10934112,0,0.0,123
13234787,0,0.0,68
32227137,37,6.17,40
42374531,6,1.0,110
52577976,0,0.0,110
79230536,16,2.67,39
32490736,0,0.0,7
43323220,4,0.67,17
56157078,0,0.0,42
87401843,0,0.0,84
12934139,0,0.0,106
70571521,28,4.67,136
33756226,14,2.33,161
49059206,0,0.0,55
88945184,0,0.0,142
75371248,0,0.0,179
43668259,0,0.0,34
76670197,33,5.5,57
75478678,0,0.0,23
60897640,0,0.0,88
77955675,0,0.0,115
82957019,0,0.0,57
79997722,0,0.0,162
29810098,33,5.5,66
79642866,0,0.0,69
18322037,10,1.67,106
61097680,35,5.83,160
74768614,0,0.0,46
43673156,0,0.0,101
72605903,0,0.0,158
57601046,0,0.0,128
13128422,0,0.0,138
45532015,0,0.0,105
16535202,38,6.33,142
15313784,1,0.17,116
88642225,30,5.0,24
69027735,27,4.5,89
89204081,0,0.0,88
13417746,0,0.0,158
31812774,0,0.0,81
55142716,0,0.0,73
95039838,0,0.0,152
55536485,0,0.0,36
69691672,0,0.0,162
79757850,9,1.5,30
28728223,0,0.0,112
43006986,16,2.67,35
45752388,0,0.0,15
17133074,0,0.0,20
91438058,0,0.0,28
74099438,0,0.0,139
27327224,0,0.0,107
88710282,0,0.0,152
85512522,38,6.33,161
70144329,0,0.0,119
48979699,28,4.67,164
49111620,0,0.0,73
55235480,0,0.0,21
89647068,8,1.33,30
39815015,0,0.0,152
18402892,0,0.0,84
29459182,0,0.0,0
78554079,0,0.0,119
48825889,0,0.0,42
14840459,0,0.0,7
98865751,21,3.5,34
53372007,0,0.0,2
28696830,0,0.0,54
23568284,0,0.0,158
15609366,0,0.0,7
65863236,0,0.0,113
73799592,0,0.0,33
78770121,22,3.67,66
41976637,0,0.0,71
29174474,0,0.0,139
30951549,0,0.0,41
57045186,0,0.0,145
33487580,0,0.0,139
98247219,35,5.83,58
25548509,0,0.0,129
14895344,0,0.0,95
88763398,0,0.0,118
71375184,0,0.0,8
71494227,0,0.0,105
84422453,0,0.0,168
41035322,0,0.0,118
20137559,0,0.0,67
95201857,0,0.0,3
94209500,0,0.0,58
50796132,20,3.33,25
24921354,0,0.0,104
87487670,0,0.0,171
61255826,38,6.33,76
76675110,0,0.0,93
79142485,0,0.0,100
92196746,0,0.0,163
43403195,0,0.0,149
53005603,0,0.0,93
13719931,0,0.0,150
73452391,33,5.5,50
65864616,0,0.0,178
18053633,0,0.0,103
23247416,17,2.83,35
30093843,3,0.5,13
65080981,0,0.0,58
70494207,0,0.0,52
78620390,0,0.0,150
68270595,0,0.0,5
88494428,38,6.33,89
35759289,23,3.83,82
71869527,0,0.0,129
78140096,0,0.0,102
66235479,16,2.67,33
38552761,0,0.0,165
74975517,35,5.83,108
59077323,16,2.67,132
91980434,3,0.5,10
13463357,0,0.0,79
51878265,0,0.0,106
86155239,7,1.17,176
33659381,0,0.0,84
98833475,0,0.0,27
68185806,26,4.33,73
42803411,37,6.17,146
31189622,0,0.0,32
53178132,0,0.0,165
60026013,0,0.0,141
55998871,5,0.83,72
64745007,0,0.0,164
36895998,0,0.0,0
57882983,0,0.0,165
70501413,37,6.17,174
92814044,17,2.83,127
41210908,21,3.5,11
33013769,23,3.83,108
64418372,0,0.0,36
94919626,2,0.33,91
83124272,0,0.0,83
34095673,0,0.0,116
15356465,0,0.0,81
72118653,0,0.0,9
15118036,11,1.83,61
88842639,29,4.83,132
75162829,0,0.0,146
64740692,0,0.0,94
58442159,0,0.0,116
65074558,0,0.0,151
83807331,0,0.0,58
51503936,0,0.0,47
88566652,0,0.0,80
56790421,28,4.67,64
14150926,0,0.0,35
55110515,2,0.33,174
15254162,0,0.0,90
26155687,25,4.17,0
19500257,0,0.0,58
75690115,39,6.5,40
68962976,0,0.0,82
66033066,0,0.0,59
33383716,0,0.0,56
47507521,15,2.5,16
76095788,0,0.0,36
77438513,0,0.0,6
16579060,0,0.0,97
33727749,0,0.0,159
65563635,0,0.0,156
68328414,0,0.0,88
66251714,0,0.0,171
33011815,17,2.83,115
64903234,13,2.17,156
33060832,0,0.0,107
87659066,0,0.0,9
71245332,0,0.0,61
84287423,15,2.5,105
20116815,21,3.5,58
62623444,14,2.33,111
59037559,0,0.0,107
65070127,0,0.0,127
22050999,0,0.0,73
15792427,0,0.0,108
48895244,0,0.0,80
94468355,0,0.0,9
77813854,0,0.0,84
74768712,0,0.0,17
17025007,0,0.0,79
28268068,0,0.0,29
83062196,35,5.83,30
67299300,0,0.0,62
16523058,0,0.0,102
79512616,0,0.0,58
69889082,0,0.0,72
65914407,0,0.0,108
85999026,0,0.0,159
64913390,17,2.83,49
31726243,0,0.0,9
54988878,16,2.67,100
29870523,0,0.0,165
52825604,0,0.0,0
87695121,0,0.0,172
34930683,0,0.0,149
13555495,0,0.0,92
12211584,0,0.0,29
59437970,0,0.0,13
34481878,35,5.83,161
23787289,0,0.0,176
11493488,0,0.0,146
36087196,8,1.33,108
46741434,0,0.0,45
63902945,19,3.17,167
75577682,0,0.0,42
71896637,5,0.83,97
95192239,22,3.67,96
41602493,0,0.0,8
16974203,0,0.0,111
85860229,12,2.0,116
93499494,0,0.0,120
48185413,0,0.0,171
72339514,0,0.0,134
33375109,0,0.0,106
62320798,19,3.17,153
23382760,0,0.0,156
78798439,0,0.0,44
96336311,0,0.0,97
26654773,0,0.0,62
74419796,1,0.17,110
66893608,0,0.0,83
13682027,0,0.0,4
72955281,39,6.5,107
57967574,24,4.0,179
11363990,37,6.17,21
84488483,9,1.5,107
41370758,0,0.0,174
83738492,0,0.0,78
31171473,0,0.0,118
39141536,0,0.0,163
63077026,0,0.0,119
27418734,0,0.0,37
91208429,0,0.0,76
29862848,0,0.0,175
55895464,0,0.0,173
12443647,0,0.0,11
43867115,0,0.0,133
31474535,0,0.0,66
48434407,0,0.0,175
77806621,0,0.0,42
99804069,0,0.0,30
15272098,0,0.0,135
98779877,35,5.83,53
44385731,14,2.33,106
47198120,12,2.0,100
21663415,0,0.0,177
72098447,0,0.0,33
38485259,0,0.0,141
29580993,0,0.0,125
63658557,0,0.0,136
26619154,0,0.0,125
85677341,0,0.0,115
74364431,0,0.0,137
45188183,16,2.67,142
